datetime,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,Holiday,weekday,hour,Heating_Day,Cooling_Day,temp_C_lag1,HR_lag1,windSpeed_m/s_lag1,Power_kW_lag1,sin_hour,cos_hour,temp_HR_interaction,predicted_Power_kW
2019-03-20 01:00:00,135.015,13.580833333333333,48.943333333333335,0.0,0.0,1026.0,0.9044166666666666,0.0,0,2,1,1,0,13.740833333333333,50.55166666666667,0.0,136.775,0.25881904510252074,0.9659258262890683,664.6912527777778,136.4326926690001
2019-03-20 02:00:00,133.546,13.676666666666668,43.2825,0.0,0.0,1025.3333333333333,0.8285833333333333,0.0,0,2,2,1,0,13.580833333333333,48.943333333333335,0.0,135.015,0.49999999999999994,0.8660254037844387,591.960325,135.51345125499995
2019-03-20 03:00:00,132.471,13.035833333333334,44.123333333333335,0.0,0.0,1025.0,0.8814166666666666,0.0,0,2,3,1,0,13.676666666666668,43.2825,0.0,133.546,0.7071067811865476,0.7071067811865476,575.1844194444445,134.31670106399994
2019-03-20 04:00:00,132.261,11.853333333333332,48.86416666666667,0.0,0.0,1025.0,0.96925,0.0,0,2,4,1,0,13.035833333333334,44.123333333333335,0.0,132.471,0.8660254037844386,0.5000000000000001,579.2032555555555,132.15433485799994
2019-03-20 05:00:00,133.84,10.995,50.4875,0.0,0.0,1025.5833333333333,1.0294166666666666,0.0,0,2,5,1,0,11.853333333333332,48.86416666666667,0.0,132.261,0.9659258262890683,0.25881904510252074,555.1100624999999,133.990898405
2019-03-20 06:00:00,150.44,10.598333333333333,50.74,0.0,0.0,1026.0,6.90925,0.0,0,2,6,1,0,10.995,50.4875,0.0,133.84,1.0,6.123233995736766e-17,537.7594333333333,148.783483576
2019-03-20 07:00:00,173.22,10.915833333333332,48.9125,0.0,0.0,1026.5,133.85166666666666,0.0,0,2,7,1,0,10.598333333333333,50.74,0.0,150.44,0.9659258262890683,-0.25881904510252063,533.9206979166667,174.15061427400008
2019-03-20 08:00:00,228.742,11.884166666666667,44.12833333333333,0.0,0.0,1027.0,338.0833333333333,0.0,0,2,8,1,0,10.915833333333332,48.9125,0.0,173.22,0.8660254037844387,-0.4999999999999998,524.4284680555555,227.36550345600014
2019-03-20 09:00:00,279.185,12.426666666666668,43.96833333333333,0.0,0.0,1027.0,534.6083333333333,0.0,0,2,9,1,0,11.884166666666667,44.12833333333333,0.0,228.742,0.7071067811865476,-0.7071067811865475,546.3798222222222,274.4298567919999
2019-03-20 10:00:00,295.795,13.646666666666668,43.181666666666665,0.0,0.0,1027.0,690.8666666666667,0.0,0,2,10,1,0,12.426666666666668,43.96833333333333,0.0,279.185,0.49999999999999994,-0.8660254037844387,589.2858111111111,302.1699450770002
2019-03-20 11:00:00,306.372,15.249166666666667,36.28,0.0,0.0,1026.5833333333333,793.75,0.0,0,2,11,1,0,13.646666666666668,43.181666666666665,0.0,295.795,0.258819045102521,-0.9659258262890682,553.2397666666667,299.7805699979998
2019-03-20 12:00:00,295.84,16.200833333333332,33.056666666666665,0.0,0.0,1026.0,837.75,0.0,0,2,12,1,0,15.249166666666667,36.28,0.0,306.372,1.2246467991473532e-16,-1.0,535.5455472222221,291.412155307
2019-03-20 13:00:00,285.055,16.775833333333335,29.0225,0.0,0.0,1025.75,817.6666666666666,0.0,0,2,13,1,0,16.200833333333332,33.056666666666665,0.0,295.84,-0.2588190451025208,-0.9659258262890683,486.87662291666675,295.8268197429998
2019-03-20 14:00:00,296.069,17.6125,26.934166666666663,0.0,0.0,1025.0,738.35,0.0,0,2,14,1,0,16.775833333333335,29.0225,0.0,285.055,-0.4999999999999997,-0.8660254037844388,474.3780104166666,301.4251321900002
2019-03-20 15:00:00,297.902,17.700833333333332,25.04083333333333,0.0,0.0,1024.6666666666667,603.5500000000001,0.0,0,2,15,1,0,17.6125,26.934166666666663,0.0,296.069,-0.7071067811865471,-0.7071067811865479,443.24361736111103,299.7419583340002
2019-03-20 16:00:00,290.929,17.611666666666668,25.1975,0.0,0.0,1024.0,425.2833333333333,0.0,0,2,16,1,0,17.700833333333332,25.04083333333333,0.0,297.902,-0.8660254037844385,-0.5000000000000004,443.7699708333334,289.37318610200003
2019-03-20 17:00:00,258.867,17.440833333333334,25.3975,0.0,0.0,1024.1666666666667,219.4416666666667,0.0,0,2,17,1,0,17.611666666666668,25.1975,0.0,290.929,-0.9659258262890683,-0.25881904510252063,442.9535645833334,264.71845400000007
2019-03-20 18:00:00,229.175,16.614166666666666,27.91583333333333,0.0,0.0,1025.0,42.1865,0.0,0,2,18,1,0,17.440833333333334,25.3975,0.0,258.867,-1.0,-1.8369701987210297e-16,463.79830763888884,220.28601048999982
